"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://knightlogics.com/home-service-websites","text/html; charset=utf-8","200","OK","Indexable","","Home Service Website Design Tampa Bay | Knight Logics","53","510","Home service websites for Tampa Bay trades — call-first conversion, service silos, city pages, schema, and GBP map-pack alignment.","130","816","home service website Tampa, contractor website design, local SEO home services, handyman website Tampa Bay","106","Home Service Website Design for Contractors, Trades, and Local Service Businesses","81","Why most contractor websites underperform","41","What a home service website actually needs","42","","","","https://knightlogics.com/home-service-websites","","","","","","23982","6266","6266","0.929","","1009","140","7.207","63.774","Normal","28.871","1","0","","4","4","0","4.040","35","25","0","0","0","0","","","","","4efc3d44b35d2ba30d5e9d63d2212d9c","0.151","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/home-service-websites","2026-07-25 14:51:37"
"https://knightlogics.com/service-ecommerce","text/html; charset=utf-8","200","OK","Indexable","","E-Commerce Development | Knight Logics","38","376","E-commerce and online ordering builds for Tampa Bay — Shopify, Stripe checkout, custom storefronts, inventory logic, and conversion-focused product pages.","154","974","e-commerce development Tampa, online store Florida, Shopify developer Tampa Bay, Stripe checkout integration","108","E-Commerce & Data Systems","25","What's Included","15","The Technology Stack","20","","","","https://knightlogics.com/service-ecommerce","","","","","","55248","12263","12263","1.817","","1523","243","6.267","47.382","Hard","20.028","1","0","","2","2","0","2.020","24","23","0","0","0","0","","","","","a33970739afad8ccf58c54d01de3d878","0.126","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/service-ecommerce","2026-07-25 14:51:37"
"https://knightlogics.com/images/KnightLogicsLogo2.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3758","3758","3758","0.557","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.046","Sat, 25 Jul 2026 17:53:49 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogicsLogo2.webp","2026-07-25 14:51:37"
"https://knightlogics.com/case-study-faith-works","text/html; charset=utf-8","200","OK","Indexable","","Faith Works Outdoor Services Case Study | Knight Logics","55","505","Faith Works case study — 82-page land clearing growth system with OutreachEngine lane, schema, GA4, and GBP alignment.","118","770","","0","Performance + Local SEO — Faith Works Outdoor Services","54","Site proof & local SEO depth","28","Land clearing service depth + local SEO architecture for Central Florida","72","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-faith-works","","","","","","49307","10202","10202","1.512","","1496","229","6.533","62.673","Normal","20.296","1","0","","20","9","0","9.090","25","23","0","4","4","0","","","","","ed2ccd248c2778cdf20d471cf508cf1d","0.182","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/case-study-faith-works","2026-07-25 14:51:37"
"https://knightlogics.com/images/showcase/client-logos/farrell-electric-logo.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7472","7472","7472","1.107","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.169","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/client-logos/farrell-electric-logo.webp","2026-07-25 14:51:37"
"https://knightlogics.com/package-authority-network","text/html; charset=utf-8","200","OK","Indexable","","Authority Network (from $6,500 · 60–100+ pages SCOPED) | Knight Logics","70","657","Authority Network from $6,500 — 60–100+ page SCOPED SEO/GEO/AEO website network with GBP setup or optimization. Deposit or consult before full charge.","150","988","","0","Authority Network","17","Included","8","Excluded (sold separately)","26","","","","https://knightlogics.com/package-authority-network","","","","","","13684","4070","4070","0.603","","713","112","6.366","58.938","Fairly Hard","34.567","1","0","","13","5","0","5.050","17","6","0","0","0","0","","","","","135a3d44a8278e875e7beed0f32e2848","0.076","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/package-authority-network","2026-07-25 14:51:37"
"https://knightlogics.com/images/showcase/client-logos/sals-painting-logo.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22428","22428","22428","3.324","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.121","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/client-logos/sals-painting-logo.webp","2026-07-25 14:51:37"
"https://knightlogics.com/case-study-knight-logics","text/html; charset=utf-8","200","OK","Indexable","","KnightLogics.com Case Study | Knight Logics","43","401","Case study: KnightLogics.com portfolio site built to prove technical SEO, accessibility, speed, rich results, and conversion structure.","135","804","","0","Portfolio & Local SEO — KnightLogics.com","40","Platform walkthrough & proof","28","A Portfolio That Practices What It Preaches","43","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-knight-logics","","","","","","46547","9614","9614","1.425","","807","138","5.848","63.778","Normal","12.185","1","0","","35","33","0","33.330","27","23","0","4","4","0","","","","","6deb155a2244238aec9d712c441dda45","0.108","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/case-study-knight-logics","2026-07-25 14:51:37"
"https://knightlogics.com/pixelforge-ai","text/html; charset=utf-8","200","OK","Indexable","","PixelForge AI (PixForge) | Free Windows Upscaler + Credits","58","525","PixelForge AI (PixForge) — free Windows video & image upscaler with Real-ESRGAN, compare previews, ETA, and in-app Stripe credit packs. Windows 10/11 only. Built by Knight Logics.","179","1131","","0","PixelForge AI","13","Preview first. Commit later.","28","Built For Real Video Cleanup","28","","","","https://knightlogics.com/pixelforge-ai","","","","","","28564","7309","7309","1.083","","954","151","6.318","62.083","Normal","22.908","1","0","","7","7","0","7.070","28","23","0","5","4","0","","","","","cda114b42408a287935ccc865c82e04","0.192","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/pixelforge-ai","2026-07-25 14:51:37"
"https://knightlogics.com/service-desktop-apps","text/html; charset=utf-8","200","OK","Indexable","","Custom Desktop Apps | PixelForge & More","39","376","Custom Windows desktop apps — PixelForge AI, VideoForge Studio, and Display Control+. Proof Knight Logics ships software.","121","778","","0","Desktop Applications & Custom Software","38","Shipped Products","16","Automation inside shipped applications","38","","","","https://knightlogics.com/service-desktop-apps","","","","","","34136","8179","8179","1.212","","695","120","5.792","44.659","Hard","15.292","1","0","","18","7","0","7.070","27","24","0","0","0","0","","","","","390ea57e43051113201eb4224481b481","0.154","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/service-desktop-apps","2026-07-25 14:51:37"
"https://knightlogics.com/pricing?openPackage=website-demo-preview","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","5","4","0","4.040","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://knightlogics.com/pricing?openPackage=website-demo-preview","2026-07-25 14:51:37"
"https://knightlogics.com/images/showcase/roof-monsters-showcase-400.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","10044","10044","10044","1.489","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.170","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/roof-monsters-showcase-400.webp","2026-07-25 14:51:37"
"https://knightlogics.com/package-growth-system","text/html; charset=utf-8","200","OK","Indexable","","Growth & Automation System | Knight Logics","42","400","Growth Systems from Knight Logics — Website + Systems from $5,000 setup + $397/mo or Systems-only from $2,500 setup + $397/mo, with Starter, Full, and Field Ops boundaries.","172","1111","","0","Growth & Automation System","26","Why Growth pricing is split","27","Website + Systems","17","","","","https://knightlogics.com/package-growth-system","","","","","","27703","7078","7078","1.049","","1623","243","6.679","66.875","Normal","37.139","1","0","","10","6","0","6.060","31","22","0","0","0","0","","","","","a34793f543e9fa3cb2e8ba79896c933d","0.078","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/package-growth-system","2026-07-25 14:51:37"
"https://knightlogics.com/service-google-business-profile","text/html; charset=utf-8","200","OK","Indexable","","GBP Optimization Tampa Bay | Map Pack Fixes That Get Calls","58","551","GBP optimization Tampa Bay — categories, reviews, Q&A, posts, and website alignment for map-pack calls. Free GBP audit.","119","760","Google Business Profile optimization Tampa, GBP optimization services Tampa, Google Business Profile management Tampa Bay, local map pack, Safety Harbor GBP","156","GBP Optimization Tampa Bay for Service Businesses That Need Map-Pack Calls","74","Google Business Profiles we manage with real review data","56","The profile should match how the business wants to be found.","60","","","","https://knightlogics.com/service-google-business-profile","","","","","","33694","7633","7633","1.131","","1228","175","7.017","55.658","Fairly Hard","25.183","1","0","","143","55","0","55.560","41","23","0","0","0","0","","","","","a28a62aa96b28e73a4fec505896b9aa9","0.075","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/service-google-business-profile","2026-07-25 14:51:37"
"https://knightlogics.com/web-designer-clearwater","text/html; charset=utf-8","200","OK","Indexable","","Web Design Clearwater FL | Hand-Coded Sites That Rank","53","506","Web design Clearwater FL — hand-coded sites for Pinellas County service businesses with local SEO, GBP alignment, and Tampa Bay case studies. Free audit.","153","969","Clearwater web designer, web design Clearwater FL, Clearwater website designer, local SEO Clearwater, Pinellas County web design","128","Clearwater Web Designer for Service Businesses","46","Talk Through Your Project","25","Why Clearwater needs a stronger website than a template","55","","","","https://knightlogics.com/web-designer-clearwater","","","","","","40531","9817","9817","1.455","","1545","226","6.836","59.334","Fairly Hard","27.386","1","0","","68","53","0","53.540","61","36","0","0","0","0","","","","","29a32ff018b0ad1091c7712df2ad0207","0.100","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/web-designer-clearwater","2026-07-25 14:51:37"
"https://knightlogics.com/case-study-roof-monsters","text/html; charset=utf-8","200","OK","Indexable","","Roof Monsters Case Study | Knight Logics","40","371","Roof Monsters case study — live Tampa Bay roofing site with 79+ pages, 97 Lighthouse, estimate-first CTAs, and local SEO.","121","759","roofing website case study, Tampa Bay roofing SEO, roofmonsters.co, contractor growth system","92","Roof Monsters — Tampa Bay Roofing Growth System","47","Site walkthrough & proof","24","A roofing brand site built for referrals and local search","57","","","","https://knightlogics.com/case-study-roof-monsters","","","","","","35011","8283","8283","1.228","","1633","236","6.919","62.214","Normal","30.713","1","0","","17","8","0","8.080","16","10","0","3","2","0","","","","","f6af17d885046514585dad5824203457","0.107","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/case-study-roof-monsters","2026-07-25 14:51:37"
"https://knightlogics.com/case-study-farrell-electric","text/html; charset=utf-8","200","OK","Indexable","","Farrell Electric Demo Preview Case Study | Knight Logics","56","504","Case study: Farrell Electric Demo Preview by Knight Logics. GitHub Pages demo built from Facebook photos — no custom domain, intentionally not indexed for search.","162","1024","","0","Demo Preview — Farrell Electric","31","Preview launch walkthrough","26","Demo Preview electrician site on GitHub Pages","45","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-farrell-electric","","","","","","39804","8788","8788","1.302","","984","159","6.189","62.649","Normal","16.447","1","0","","13","7","0","7.070","29","26","0","3","3","0","","","","","22793f8a279ec63b70716b02ba7f0072","0.044","Sat, 25 Jul 2026 17:54:04 GMT","","","","en","1.1","","","","","","https://knightlogics.com/case-study-farrell-electric","2026-07-25 14:51:37"
"https://knightlogics.com/images/B-Magic%27s%20Auto%20Vid%20Compiler.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","131080","131080","131080","19.426","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.147","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/B-Magic%27s%20Auto%20Vid%20Compiler.webp","2026-07-25 14:51:37"
"https://knightlogics.com/images/showcase/client-logos/knight-group-logo.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13636","13636","13636","2.021","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.069","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/client-logos/knight-group-logo.webp","2026-07-25 14:51:37"
"https://knightlogics.com/referral-program","text/html; charset=utf-8","200","OK","Indexable","","Referral Partner Program | Knight Logics","40","362","Knight Logics referral partner program — earn for qualified intros to website, local SEO, and growth system projects.","117","714","web design referral program Tampa, agency referral partner, Knight Logics referrals, business introduction program","114","Refer growing businesses. Get tracked. Get paid.","48","Two brochure formats for real conversations","43","Approve partners, generate QR links, and show them where their referrals go.","76","","","","https://knightlogics.com/referral-program","","","","","","26484","5890","5890","0.873","","567","99","5.727","52.860","Fairly Hard","15.901","1","0","","18","13","0","13.130","25","21","0","0","0","0","","","","","e1fc45c335a5b6943999edf3ddedf310","0.165","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/referral-program","2026-07-25 14:51:37"
"https://knightlogics.com/images/showcase/client-logos/screen-team-logo.webp?v=20260715st1","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","55510","55510","55510","8.227","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.129","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/client-logos/screen-team-logo.webp?v=20260715st1","2026-07-25 14:51:37"
"https://knightlogics.com/pricing?openPackage=website-local-launch-plus","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","4","3","0","3.030","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://knightlogics.com/pricing?openPackage=website-local-launch-plus","2026-07-25 14:51:38"
"https://knightlogics.com/images/screen-team-showcase-800.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","69916","69916","69916","10.362","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team-showcase-800.webp","2026-07-25 14:51:37"
"https://knightlogics.com/refund-policy","text/html; charset=utf-8","200","OK","Indexable","","Website Refund Policy | Knight Logics","37","335","Refund Policy for Knight Logics. Refund terms for flat-rate website design and SEO packages purchased through Stripe checkout.","126","798","","0","Refund Policy","13","Overview","8","Website & Service Packages","26","","","","https://knightlogics.com/refund-policy","","","","","","10982","3825","3825","0.567","","548","89","6.157","63.651","Normal","34.756","1","0","","35","33","0","33.330","21","20","0","0","0","0","","","","","b3075a214b63fd8f9cb43cc3a3fb815a","0.162","Sat, 25 Jul 2026 18:51:38 GMT","","","","en","1.1","","","","","","https://knightlogics.com/refund-policy","2026-07-25 14:51:37"
"https://knightlogics.com/experiments/hero-asteroids/hero-experiment.js?v=20260724hero4","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.125","Sat, 25 Jul 2026 18:51:38 GMT","","","","","1.1","","","","","","https://knightlogics.com/experiments/hero-asteroids/hero-experiment.js?v=20260724hero4","2026-07-25 14:51:38"
"https://knightlogics.com/referral-verify","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","3","1","0","1.010","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://knightlogics.com/referral-verify","2026-07-25 14:51:38"
"https://knightlogics.com/service-local-seo","text/html; charset=utf-8","200","OK","Indexable","","Local SEO Tampa Bay | Technical SEO Services | Knight Logics","60","555","Local SEO for Tampa Bay — technical cleanup, service-area pages, schema, Search Console, and map-pack readiness across Pinellas & Hillsborough.","143","914","local SEO Tampa Bay, Tampa local SEO services, map pack optimization, service area pages Florida, small business local search","125","Local SEO for Tampa Bay — Fix What Actually Blocks Rankings","59","Search visibility is usually a stack problem.","45","The main local SEO lanes","24","","","","https://knightlogics.com/service-local-seo","","","","","","27923","7463","7463","1.106","","1110","159","6.981","52.728","Fairly Hard","27.692","1","0","","104","55","0","55.560","40","24","0","0","0","0","","","","","fe09c3fee95a7bfe104898d88d104f58","0.171","Sat, 25 Jul 2026 18:51:39 GMT","","","","en","1.1","","","","","","https://knightlogics.com/service-local-seo","2026-07-25 14:51:38"
"https://knightlogics.com/web-designer-safety-harbor","text/html; charset=utf-8","200","OK","Indexable","","Web Design Safety Harbor FL | Hand-Coded Sites That Rank","56","531","Web design Safety Harbor FL — hand-coded sites for Pinellas County service businesses with local SEO, GBP alignment, and Tampa Bay case studies. Free audit.","156","988","Safety Harbor web designer, web design Safety Harbor FL, Safety Harbor website designer, local SEO Safety Harbor, Pinellas County web design","140","Safety Harbor Web Designer for Service Businesses","49","Talk Through Your Project","25","Why Safety Harbor needs a stronger website than a template","58","","","","https://knightlogics.com/web-designer-safety-harbor","","","","","","40780","9845","9845","1.459","","1601","227","7.053","58.694","Fairly Hard","27.616","1","0","","69","53","0","53.540","61","36","0","0","0","0","","","","","1e4886c641bad51dbeae4f56bc2f5af3","0.122","Sat, 25 Jul 2026 18:51:39 GMT","","","","en","1.1","","","","","","https://knightlogics.com/web-designer-safety-harbor","2026-07-25 14:51:38"
"https://knightlogics.com/style.css?v=20260715city1","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.048","Sat, 25 Jul 2026 17:53:49 GMT","","","","","1.1","","","","","","https://knightlogics.com/style.css?v=20260715city1","2026-07-25 14:51:38"
"https://knightlogics.com/images/referral-brochures-printopt/brochure--fastsigns-clearwater--FASTCLR250--web.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","129996","129996","129996","19.265","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.213","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/referral-brochures-printopt/brochure--fastsigns-clearwater--FASTCLR250--web.webp","2026-07-25 14:51:38"
"https://knightlogics.com/images/service-areas/safety-harbor.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","237759","237759","237759","35.236","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.124","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/service-areas/safety-harbor.jpg","2026-07-25 14:51:38"
"https://knightlogics.com/service-area-page-strategy","text/html; charset=utf-8","200","OK","Indexable","","Service Area Page Strategy | Knight Logics","42","380","Service-area page strategy — city and county pages with internal linking, schema, and crawl depth for wide-radius Tampa Bay trades.","131","819","service area pages SEO, city landing pages contractor, local SEO geography strategy","83","Service Area Page Strategy for Local Businesses","47","Hub and city architecture that matches crew radius","50","Copy-paste city pages hurt more than they help","46","","","","https://knightlogics.com/service-area-page-strategy","","","","","","29100","6007","6007","0.890","","1026","164","6.256","58.743","Fairly Hard","22.934","2","0","","6","4","0","4.040","14","8","0","0","0","0","","","","","58dd959b8fac95c46e136b98103b0904","0.159","Sat, 25 Jul 2026 18:51:39 GMT","","","","en","1.1","","","","","","https://knightlogics.com/service-area-page-strategy","2026-07-25 14:51:38"
"https://knightlogics.com/script.js?v=20260715city1","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.110","Sat, 25 Jul 2026 17:53:49 GMT","","","","","1.1","","","","","","https://knightlogics.com/script.js?v=20260715city1","2026-07-25 14:51:38"
"https://knightlogics.com/images/referral-brochures/Knight_Logics_Referral_Partner_Program_preview.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","289278","289278","289278","42.871","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.193","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/referral-brochures/Knight_Logics_Referral_Partner_Program_preview.png","2026-07-25 14:51:38"
"https://knightlogics.com/images/screen-team/services/pool-enclosures.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","183003","183003","183003","27.121","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.139","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/services/pool-enclosures.jpg","2026-07-25 14:51:38"
"https://knightlogics.com/images/screen-team/services/rescreens.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","118796","118796","118796","17.606","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/services/rescreens.jpg","2026-07-25 14:51:38"
"https://knightlogics.com/images/screen-team/job-pool-enclosure.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1004849","1004849","1004849","148.919","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Sat, 25 Jul 2026 18:51:39 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/job-pool-enclosure.jpg","2026-07-25 14:51:38"
"https://knightlogics.com/script.js?v=20260711cs6","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.143","Sat, 25 Jul 2026 17:53:49 GMT","","","","","1.1","","","","","","https://knightlogics.com/script.js?v=20260711cs6","2026-07-25 14:51:38"
"https://knightlogics.com/style.css?v=20260711cs6","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.110","Sat, 25 Jul 2026 17:53:49 GMT","","","","","1.1","","","","","","https://knightlogics.com/style.css?v=20260711cs6","2026-07-25 14:51:38"
"https://knightlogics.com/images/screen-team/services/window-screens.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","224816","224816","224816","33.318","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.196","Sat, 25 Jul 2026 18:51:40 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/services/window-screens.jpg","2026-07-25 14:51:39"
"https://knightlogics.com/images/screen-team/services/screen-lanais.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","272983","272983","272983","40.456","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.195","Sat, 25 Jul 2026 18:51:40 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/services/screen-lanais.jpg","2026-07-25 14:51:39"
"https://knightlogics.com/home-service-business-growth-systems","text/html; charset=utf-8","200","OK","Indexable","","Home Service Business Growth Systems | Knight Logics","52","498","Home service growth systems for Tampa Bay — fast sites, local SEO, GBP, CRM outreach, reviews, and referral paths.","114","722","home service marketing Tampa, local SEO home services, Google map pack home services","84","Home Service Trade Growth Systems","33","Property-facing trades live on urgent calls and repeat work","59","Growth stack + referral network for your trade","46","","","","https://knightlogics.com/home-service-business-growth-systems","","","","","","32807","6683","6683","0.990","","1227","189","6.492","60.004","Normal","24.996","2","0","","8","5","0","5.050","27","16","0","0","0","0","","","","","81587a4704841cf97b6d7f3605c63565","0.156","Sat, 25 Jul 2026 18:51:40 GMT","","","","en","1.1","","","","","","https://knightlogics.com/home-service-business-growth-systems","2026-07-25 14:51:39"
"https://knightlogics.com/images/screen-team/banner.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","128142","128142","128142","18.991","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.240","Sat, 25 Jul 2026 18:51:40 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/screen-team/banner.webp","2026-07-25 14:51:39"
"https://knightlogics.com/images/showcase/sals-painting-og-card.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","131668","131668","131668","19.513","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.142","Sat, 25 Jul 2026 18:51:40 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/showcase/sals-painting-og-card.jpg","2026-07-25 14:51:39"
"https://knightlogics.com/contractor-growth-systems","text/html; charset=utf-8","200","OK","Indexable","","Contractor Growth Systems | Knight Logics","41","383","Contractor growth systems for Tampa Bay trades — service-page SEO, Google Business alignment, CRM outreach, referral tracking, and job workflows for…","149","957","contractor website Tampa Bay, contractor local SEO Florida, field trade lead generation","87","Contractor & Field Trade Growth Systems","39","Trades need visibility, leads, and ops — not templates","54","Growth stack + referral network for your trade","46","","","","https://knightlogics.com/contractor-growth-systems","","","","","","31947","6598","6598","0.978","","1226","188","6.521","62.275","Normal","25.133","2","0","","20","10","0","10.100","26","15","0","0","0","0","","","","","5ff0cb229c7f7ce2a855409e4136121d","0.157","Sat, 25 Jul 2026 18:51:40 GMT","","","","en","1.1","","","","","","https://knightlogics.com/contractor-growth-systems","2026-07-25 14:51:39"
